184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.281,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.282,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
184.292,-328.539,2027.32,-112.282,-43.3974,2057.95,167.991,268.232,2152.71,-207.491,391.485,2181.56
